[ ], O, X, [ ], [ ], [ ], [ ], [ ], [ ];2
[ ], [ ], X, O, [ ], [ ], [ ], [ ], [ ];2
[ ], [ ], X, [ ], O, [ ], [ ], [ ], [ ];2
[ ], [ ], X, [ ], [ ], O, [ ], [ ], [ ];2
[ ], [ ], X, [ ], [ ], [ ], O, [ ], [ ];2
[ ], [ ], X, [ ], [ ], [ ], [ ], O, [ ];2
[ ], [ ], X, [ ], [ ], [ ], [ ], [ ], O;2
O, [ ], [ ], X, [ ], [ ], [ ], [ ], [ ];3
[ ], O, [ ], X, [ ], [ ], [ ], [ ], [ ];3
[ ], [ ], O, X, [ ], [ ], [ ], [ ], [ ];3
[ ], [ ], [ ], X, O, [ ], [ ], [ ], [ ];3
[ ], [ ], [ ], X, [ ], O, [ ], [ ], [ ];3
[ ], [ ], [ ], X, [ ], [ ], O, [ ], [ ];3
[ ], [ ], [ ], X, [ ], [ ], [ ], O, [ ];3
[ ], [ ], [ ], X, [ ], [ ], [ ], [ ], O;3
O, [ ], [ ], [ ], X, [ ], [ ], [ ], [ ];4
[ ], O, [ ], [ ], X, [ ], [ ], [ ], [ ];4
[ ], [ ], O, [ ], X, [ ], [ ], [ ], [ ];4
[ ], [ ], [ ], O, X, [ ], [ ], [ ], [ ];4
[ ], [ ], [ ], [ ], X, O, [ ], [ ], [ ];4
[ ], [ ], [ ], [ ], X, [ ], O, [ ], [ ];4
[ ], [ ], [ ], [ ], X, [ ], [ ], O, [ ];4
[ ], [ ], [ ], [ ], X, [ ], [ ], [ ], O;4
O, [ ], [ ], [ ], [ ], X, [ ], [ ], [ ];5
[ ], O, [ ], [ ], [ ], X, [ ], [ ], [ ];5
[ ], [ ], O, [ ], [ ], X, [ ], [ ], [ ];5
[ ], [ ], [ ], O, [ ], X, [ ], [ ], [ ];5
[ ], [ ], [ ], [ ], O, X, [ ], [ ], [ ];5
[ ], [ ], [ ], [ ], [ ], X, O, [ ], [ ];5
[ ], [ ], [ ], [ ], [ ], X, [ ], O, [ ];5
[ ], [ ], [ ], [ ], [ ], X, [ ], [ ], O;5
O, [ ], [ ], [ ], [ ], [ ], X, [ ], [ ];6
[ ], O, [ ], [ ], [ ], [ ], X, [ ], [ ];6
[ ], [ ], O, [ ], [ ], [ ], X, [ ], [ ];6
[ ], [ ], [ ], O, [ ], [ ], X, [ ], [ ];6
[ ], [ ], [ ], [ ], O, [ ], X, [ ], [ ];6
[ ], [ ], [ ], [ ], [ ], O, X, [ ], [ ];6
[ ], [ ], [ ], [ ], [ ], [ ], X, O, [ ];6
[ ], [ ], [ ], [ ], [ ], [ ], X, [ ], O;6
O, [ ], [ ], [ ], [ ], [ ], [ ], X, [ ];7
[ ], O, [ ], [ ], [ ], [ ], [ ], X, [ ];7
[ ], [ ], O, [ ], [ ], [ ], [ ], X, [ ];7
[ ], [ ], [ ], O, [ ], [ ], [ ], X, [ ];7
[ ], [ ], [ ], [ ], O, [ ], [ ], X, [ ];7
[ ], [ ], [ ], [ ], [ ], O, [ ], X, [ ];7
[ ], [ ], [ ], [ ], [ ], [ ], O, X, [ ];7
[ ], [ ], [ ], [ ], [ ], [ ], [ ], X, O;7
O, [ ], [ ], [ ], [ ], [ ], [ ], [ ], X;8
[ ], O, [ ], [ ], [ ], [ ], [ ], [ ], X;8
[ ], [ ], O, [ ], [ ], [ ], [ ], [ ], X;8
[ ], [ ], [ ], O, [ ], [ ], [ ], [ ], X;8
[ ], [ ], [ ], [ ], O, [ ], [ ], [ ], X;8
[ ], [ ], [ ], [ ], [ ], O, [ ], [ ], X;8
[ ], [ ], [ ], [ ], [ ], [ ], O, [ ], X;8
[ ], [ ], [ ], [ ], [ ], [ ], [ ], O, X;8
----------------------------- mossa n 2 ----------------------------
X, O, X, [ ], [ ], [ ], [ ], [ ], [ ];17
X, O, [ ], X, [ ], [ ], [ ], [ ], [ ];25
X, O, [ ], [ ], X, [ ], [ ], [ ], [ ];33
X, O, [ ], [ ], [ ], X, [ ], [ ], [ ];41
X, O, [ ], [ ], [ ], [ ], X, [ ], [ ];49
X, O, [ ], [ ], [ ], [ ], [ ], X, [ ];57
X, O, [ ], [ ], [ ], [ ], [ ], [ ], X;65
X, X, O, [ ], [ ], [ ], [ ], [ ], [ ];9
X, [ ], O, X, [ ], [ ], [ ], [ ], [ ];26
X, [ ], O, [ ], X, [ ], [ ], [ ], [ ];34
X, [ ], O, [ ], [ ], X, [ ], [ ], [ ];42
X, [ ], O, [ ], [ ], [ ], X, [ ], [ ];50
X, [ ], O, [ ], [ ], [ ], [ ], X, [ ];58
X, [ ], O, [ ], [ ], [ ], [ ], [ ], X;66
X, X, [ ], O, [ ], [ ], [ ], [ ], [ ];10
X, [ ], X, O, [ ], [ ], [ ], [ ], [ ];18
X, [ ], [ ], O, X, [ ], [ ], [ ], [ ];35
X, [ ], [ ], O, [ ], X, [ ], [ ], [ ];43
X, [ ], [ ], O, [ ], [ ], X, [ ], [ ];51
X, [ ], [ ], O, [ ], [ ], [ ], X, [ ];59
X, [ ], [ ], O, [ ], [ ], [ ], [ ], X;67
X, X, [ ], [ ], O, [ ], [ ], [ ], [ ];11
X, [ ], X, [ ], O, [ ], [ ], [ ], [ ];19
X, [ ], [ ], X, O, [ ], [ ], [ ], [ ];27
X, [ ], [ ], [ ], O, X, [ ], [ ], [ ];44
X, [ ], [ ], [ ], O, [ ], X, [ ], [ ];52
X, [ ], [ ], [ ], O, [ ], [ ], X, [ ];60
X, [ ], [ ], [ ], O, [ ], [ ], [ ], X;68
X, X, [ ], [ ], [ ], O, [ ], [ ], [ ];12
X, [ ], X, [ ], [ ], O, [ ], [ ], [ ];20
X, [ ], [ ], X, [ ], O, [ ], [ ], [ ];28
X, [ ], [ ], [ ], X, O, [ ], [ ], [ ];36
X, [ ], [ ], [ ], [ ], O, X, [ ], [ ];53
X, [ ], [ ], [ ], [ ], O, [ ], X, [ ];61
X, [ ], [ ], [ ], [ ], O, [ ], [ ], X;69
X, X, [ ], [ ], [ ], [ ], O, [ ], [ ];13
X, [ ], X, [ ], [ ], [ ], O, [ ], [ ];21
X, [ ], [ ], X, [ ], [ ], O, [ ], [ ];29
X, [ ], [ ], [ ], X, [ ], O, [ ], [ ];37
X, [ ], [ ], [ ], [ ], X, O, [ ], [ ];45
X, [ ], [ ], [ ], [ ], [ ], O, X, [ ];62
X, [ ], [ ], [ ], [ ], [ ], O, [ ], X;70
X, X, [ ], [ ], [ ], [ ], [ ], O, [ ];14
X, [ ], X, [ ], [ ], [ ], [ ], O, [ ];22
X, [ ], [ ], X, [ ], [ ], [ ], O, [ ];30
X, [ ], [ ], [ ], X, [ ], [ ], O, [ ];38
X, [ ], [ ], [ ], [ ], X, [ ], O, [ ];46
X, [ ], [ ], [ ], [ ], [ ], X, O, [ ];54
X, [ ], [ ], [ ], [ ], [ ], [ ], O, X;71
X, X, [ ], [ ], [ ], [ ], [ ], [ ], O;15
X, [ ], X, [ ], [ ], [ ], [ ], [ ], O;23
X, [ ], [ ], X, [ ], [ ], [ ], [ ], O;31
X, [ ], [ ], [ ], X, [ ], [ ], [ ], O;39
X, [ ], [ ], [ ], [ ], X, [ ], [ ], O;47
X, [ ], [ ], [ ], [ ], [ ], X, [ ], O;55
X, [ ], [ ], [ ], [ ], [ ], [ ], X, O;63
O, X, X, [ ], [ ], [ ], [ ], [ ], [ ];16
O, X, [ ], X, [ ], [ ], [ ], [ ], [ ];24
O, X, [ ], [ ], X, [ ], [ ], [ ], [ ];32
O, X, [ ], [ ], [ ], X, [ ], [ ], [ ];40
O, X, [ ], [ ], [ ], [ ], X, [ ], [ ];48
O, X, [ ], [ ], [ ], [ ], [ ], X, [ ];56
O, X, [ ], [ ], [ ], [ ], [ ], [ ], X;64
[ ], X, O, X, [ ], [ ], [ ], [ ], [ ];26
[ ], X, O, [ ], X, [ ], [ ], [ ], [ ];34
[ ], X, O, [ ], [ ], X, [ ], [ ], [ ];42
[ ], X, O, [ ], [ ], [ ], X, [ ], [ ];50
[ ], X, O, [ ], [ ], [ ], [ ], X, [ ];58
[ ], X, O, [ ], [ ], [ ], [ ], [ ], X;66
[ ], X, X, O, [ ], [ ], [ ], [ ], [ ];18
[ ], X, [ ], O, X, [ ], [ ], [ ], [ ];35
[ ], X, [ ], O, [ ], X, [ ], [ ], [ ];43
[ ], X, [ ], O, [ ], [ ], X, [ ], [ ];51
[ ], X, [ ], O, [ ], [ ], [ ], X, [ ];59
[ ], X, [ ], O, [ ], [ ], [ ], [ ], X;67
[ ], X, X, [ ], O, [ ], [ ], [ ], [ ];19
[ ], X, [ ], X, O, [ ], [ ], [ ], [ ];27
[ ], X, [ ], [ ], O, X, [ ], [ ], [ ];44
[ ], X, [ ], [ ], O, [ ], X, [ ], [ ];52
[ ], X, [ ], [ ], O, [ ], [ ], X, [ ];60
[ ], X, [ ], [ ], O, [ ], [ ], [ ], X;68
[ ], X, X, [ ], [ ], O, [ ], [ ], [ ];20
[ ], X, [ ], X, [ ], O, [ ], [ ], [ ];28
[ ], X, [ ], [ ], X, O, [ ], [ ], [ ];36
[ ], X, [ ], [ ], [ ], O, X, [ ], [ ];53
[ ], X, [ ], [ ], [ ], O, [ ], X, [ ];61
[ ], X, [ ], [ ], [ ], O, [ ], [ ], X;69
[ ], X, X, [ ], [ ], [ ], O, [ ], [ ];21
[ ], X, [ ], X, [ ], [ ], O, [ ], [ ];29
[ ], X, [ ], [ ], X, [ ], O, [ ], [ ];37
[ ], X, [ ], [ ], [ ], X, O, [ ], [ ];45
[ ], X, [ ], [ ], [ ], [ ], O, X, [ ];62
[ ], X, [ ], [ ], [ ], [ ], O, [ ], X;70
[ ], X, X, [ ], [ ], [ ], [ ], O, [ ];22
[ ], X, [ ], X, [ ], [ ], [ ], O, [ ];30
[ ], X, [ ], [ ], X, [ ], [ ], O, [ ];38
[ ], X, [ ], [ ], [ ], X, [ ], O, [ ];46
[ ], X, [ ], [ ], [ ], [ ], X, O, [ ];54
[ ], X, [ ], [ ], [ ], [ ], [ ], O, X;71
[ ], X, X, [ ], [ ], [ ], [ ], [ ], O;23
[ ], X, [ ], X, [ ], [ ], [ ], [ ], O;31
[ ], X, [ ], [ ], X, [ ], [ ], [ ], O;39
[ ], X, [ ], [ ], [ ], X, [ ], [ ], O;47
[ ], X, [ ], [ ], [ ], [ ], X, [ ], O;55
[ ], X, [ ], [ ], [ ], [ ], [ ], X, O;63
O, [ ], X, X, [ ], [ ], [ ], [ ], [ ];24
O, [ ], X, [ ], X, [ ], [ ], [ ], [ ];32
O, [ ], X, [ ], [ ], X, [ ], [ ], [ ];40
O, [ ], X, [ ], [ ], [ ], X, [ ], [ ];48
O, [ ], X, [ ], [ ], [ ], [ ], X, [ ];56
O, [ ], X, [ ], [ ], [ ], [ ], [ ], X;64
[ ], O, X, X, [ ], [ ], [ ], [ ], [ ];25
[ ], O, X, [ ], X, [ ], [ ], [ ], [ ];33
[ ], O, X, [ ], [ ], X, [ ], [ ], [ ];41
[ ], O, X, [ ], [ ], [ ], X, [ ], [ ];49
[ ], O, X, [ ], [ ], [ ], [ ], X, [ ];57
[ ], O, X, [ ], [ ], [ ], [ ], [ ], X;65
[ ], [ ], X, O, X, [ ], [ ], [ ], [ ];35
[ ], [ ], X, O, [ ], X, [ ], [ ], [ ];43
[ ], [ ], X, O, [ ], [ ], X, [ ], [ ];51
[ ], [ ], X, O, [ ], [ ], [ ], X, [ ];59
[ ], [ ], X, O, [ ], [ ], [ ], [ ], X;67
[ ], [ ], X, X, O, [ ], [ ], [ ], [ ];27
[ ], [ ], X, [ ], O, X, [ ], [ ], [ ];44
[ ], [ ], X, [ ], O, [ ], X, [ ], [ ];52
[ ], [ ], X, [ ], O, [ ], [ ], X, [ ];60
[ ], [ ], X, [ ], O, [ ], [ ], [ ], X;68
[ ], [ ], X, X, [ ], O, [ ], [ ], [ ];28
[ ], [ ], X, [ ], X, O, [ ], [ ], [ ];36
[ ], [ ], X, [ ], [ ], O, X, [ ], [ ];53
[ ], [ ], X, [ ], [ ], O, [ ], X, [ ];61
[ ], [ ], X, [ ], [ ], O, [ ], [ ], X;69
[ ], [ ], X, X, [ ], [ ], O, [ ], [ ];29
[ ], [ ], X, [ ], X, [ ], O, [ ], [ ];37
[ ], [ ], X, [ ], [ ], X, O, [ ], [ ];45
[ ], [ ], X, [ ], [ ], [ ], O, X, [ ];62
[ ], [ ], X, [ ], [ ], [ ], O, [ ], X;70
[ ], [ ], X, X, [ ], [ ], [ ], O, [ ];30
[ ], [ ], X, [ ], X, [ ], [ ], O, [ ];38
[ ], [ ], X, [ ], [ ], X, [ ], O, [ ];46
[ ], [ ], X, [ ], [ ], [ ], X, O, [ ];54
[ ], [ ], X, [ ], [ ], [ ], [ ], O, X;71
[ ], [ ], X, X, [ ], [ ], [ ], [ ], O;31
[ ], [ ], X, [ ], X, [ ], [ ], [ ], O;39
[ ], [ ], X, [ ], [ ], X, [ ], [ ], O;47
[ ], [ ], X, [ ], [ ], [ ], X, [ ], O;55
[ ], [ ], X, [ ], [ ], [ ], [ ], X, O;63
O, [ ], [ ], X, X, [ ], [ ], [ ], [ ];32
O, [ ], [ ], X, [ ], X, [ ], [ ], [ ];40
O, [ ], [ ], X, [ ], [ ], X, [ ], [ ];48
O, [ ], [ ], X, [ ], [ ], [ ], X, [ ];56
O, [ ], [ ], X, [ ], [ ], [ ], [ ], X;64
[ ], O, [ ], X, X, [ ], [ ], [ ], [ ];33
[ ], O, [ ], X, [ ], X, [ ], [ ], [ ];41
[ ], O, [ ], X, [ ], [ ], X, [ ], [ ];49
[ ], O, [ ], X, [ ], [ ], [ ], X, [ ];57
[ ], O, [ ], X, [ ], [ ], [ ], [ ], X;65
[ ], [ ], O, X, X, [ ], [ ], [ ], [ ];34
[ ], [ ], O, X, [ ], X, [ ], [ ], [ ];42
[ ], [ ], O, X, [ ], [ ], X, [ ], [ ];50
[ ], [ ], O, X, [ ], [ ], [ ], X, [ ];58
[ ], [ ], O, X, [ ], [ ], [ ], [ ], X;66
[ ], [ ], [ ], X, O, X, [ ], [ ], [ ];44
[ ], [ ], [ ], X, O, [ ], X, [ ], [ ];52
[ ], [ ], [ ], X, O, [ ], [ ], X, [ ];60
[ ], [ ], [ ], X, O, [ ], [ ], [ ], X;68
[ ], [ ], [ ], X, X, O, [ ], [ ], [ ];36
[ ], [ ], [ ], X, [ ], O, X, [ ], [ ];53
[ ], [ ], [ ], X, [ ], O, [ ], X, [ ];61
[ ], [ ], [ ], X, [ ], O, [ ], [ ], X;69
[ ], [ ], [ ], X, X, [ ], O, [ ], [ ];37
[ ], [ ], [ ], X, [ ], X, O, [ ], [ ];45
[ ], [ ], [ ], X, [ ], [ ], O, X, [ ];62
[ ], [ ], [ ], X, [ ], [ ], O, [ ], X;70
[ ], [ ], [ ], X, X, [ ], [ ], O, [ ];38
[ ], [ ], [ ], X, [ ], X, [ ], O, [ ];46
[ ], [ ], [ ], X, [ ], [ ], X, O, [ ];54
[ ], [ ], [ ], X, [ ], [ ], [ ], O, X;71
[ ], [ ], [ ], X, X, [ ], [ ], [ ], O;39
[ ], [ ], [ ], X, [ ], X, [ ], [ ], O;47
[ ], [ ], [ ], X, [ ], [ ], X, [ ], O;55
[ ], [ ], [ ], X, [ ], [ ], [ ], X, O;63
O, [ ], [ ], [ ], X, X, [ ], [ ], [ ];40
O, [ ], [ ], [ ], X, [ ], X, [ ], [ ];48
O, [ ], [ ], [ ], X, [ ], [ ], X, [ ];56
O, [ ], [ ], [ ], X, [ ], [ ], [ ], X;64
[ ], O, [ ], [ ], X, X, [ ], [ ], [ ];41
[ ], O, [ ], [ ], X, [ ], X, [ ], [ ];49
[ ], O, [ ], [ ], X, [ ], [ ], X, [ ];57
[ ], O, [ ], [ ], X, [ ], [ ], [ ], X;65
[ ], [ ], O, [ ], X, X, [ ], [ ], [ ];42
[ ], [ ], O, [ ], X, [ ], X, [ ], [ ];50
[ ], [ ], O, [ ], X, [ ], [ ], X, [ ];58
[ ], [ ], O, [ ], X, [ ], [ ], [ ], X;66
[ ], [ ], [ ], O, X, X, [ ], [ ], [ ];43
[ ], [ ], [ ], O, X, [ ], X, [ ], [ ];51
[ ], [ ], [ ], O, X, [ ], [ ], X, [ ];59
[ ], [ ], [ ], O, X, [ ], [ ], [ ], X;67
[ ], [ ], [ ], [ ], X, O, X, [ ], [ ];53
[ ], [ ], [ ], [ ], X, O, [ ], X, [ ];61
[ ], [ ], [ ], [ ], X, O, [ ], [ ], X;69
[ ], [ ], [ ], [ ], X, X, O, [ ], [ ];45
[ ], [ ], [ ], [ ], X, [ ], O, X, [ ];62
[ ], [ ], [ ], [ ], X, [ ], O, [ ], X;70
[ ], [ ], [ ], [ ], X, X, [ ], O, [ ];46
[ ], [ ], [ ], [ ], X, [ ], X, O, [ ];54
[ ], [ ], [ ], [ ], X, [ ], [ ], O, X;71
[ ], [ ], [ ], [ ], X, X, [ ], [ ], O;47
[ ], [ ], [ ], [ ], X, [ ], X, [ ], O;55
[ ], [ ], [ ], [ ], X, [ ], [ ], X, O;63
O, [ ], [ ], [ ], [ ], X, X, [ ], [ ];48
O, [ ], [ ], [ ], [ ], X, [ ], X, [ ];56
O, [ ], [ ], [ ], [ ], X, [ ], [ ], X;64
[ ], O, [ ], [ ], [ ], X, X, [ ], [ ];49
[ ], O, [ ], [ ], [ ], X, [ ], X, [ ];57
[ ], O, [ ], [ ], [ ], X, [ ], [ ], X;65
[ ], [ ], O, [ ], [ ], X, X, [ ], [ ];50
[ ], [ ], O, [ ], [ ], X, [ ], X, [ ];58
[ ], [ ], O, [ ], [ ], X, [ ], [ ], X;66
[ ], [ ], [ ], O, [ ], X, X, [ ], [ ];51
[ ], [ ], [ ], O, [ ], X, [ ], X, [ ];59
[ ], [ ], [ ], O, [ ], X, [ ], [ ], X;67
[ ], [ ], [ ], [ ], O, X, X, [ ], [ ];52
[ ], [ ], [ ], [ ], O, X, [ ], X, [ ];60
[ ], [ ], [ ], [ ], O, X, [ ], [ ], X;68
[ ], [ ], [ ], [ ], [ ], X, O, X, [ ];62
[ ], [ ], [ ], [ ], [ ], X, O, [ ], X;70
[ ], [ ], [ ], [ ], [ ], X, X, O, [ ];54
[ ], [ ], [ ], [ ], [ ], X, [ ], O, X;71
[ ], [ ], [ ], [ ], [ ], X, X, [ ], O;55
[ ], [ ], [ ], [ ], [ ], X, [ ], X, O;63
O, [ ], [ ], [ ], [ ], [ ], X, X, [ ];56
O, [ ], [ ], [ ], [ ], [ ], X, [ ], X;64
[ ], O, [ ], [ ], [ ], [ ], X, X, [ ];57
[ ], O, [ ], [ ], [ ], [ ], X, [ ], X;65
[ ], [ ], O, [ ], [ ], [ ], X, X, [ ];58
[ ], [ ], O, [ ], [ ], [ ], X, [ ], X;66
[ ], [ ], [ ], O, [ ], [ ], X, X, [ ];59
[ ], [ ], [ ], O, [ ], [ ], X, [ ], X;67
[ ], [ ], [ ], [ ], O, [ ], X, X, [ ];60
[ ], [ ], [ ], [ ], O, [ ], X, [ ], X;68
[ ], [ ], [ ], [ ], [ ], O, X, X, [ ];61
[ ], [ ], [ ], [ ], [ ], O, X, [ ], X;69
[ ], [ ], [ ], [ ], [ ], [ ], X, O, X;71
[ ], [ ], [ ], [ ], [ ], [ ], X, X, O;63
O, [ ], [ ], [ ], [ ], [ ], [ ], X, X;64
[ ], O, [ ], [ ], [ ], [ ], [ ], X, X;65
[ ], [ ], O, [ ], [ ], [ ], [ ], X, X;66
[ ], [ ], [ ], O, [ ], [ ], [ ], X, X;67
[ ], [ ], [ ], [ ], O, [ ], [ ], X, X;68
[ ], [ ], [ ], [ ], [ ], O, [ ], X, X;69
[ ], [ ], [ ], [ ], [ ], [ ], O, X, X;70
----------------------------- mossa n 3 ----------------------------
X, O, X, O, [ ], [ ], [ ], [ ], [ ];15
X, O, X, [ ], O, [ ], [ ], [ ], [ ];22
X, O, X, [ ], [ ], O, [ ], [ ], [ ];29
X, O, X, [ ], [ ], [ ], O, [ ], [ ];36
X, O, X, [ ], [ ], [ ], [ ], O, [ ];43
X, O, X, [ ], [ ], [ ], [ ], [ ], O;50
X, O, O, X, [ ], [ ], [ ], [ ], [ ];8
X, O, [ ], X, O, [ ], [ ], [ ], [ ];23
X, O, [ ], X, [ ], O, [ ], [ ], [ ];30
X, O, [ ], X, [ ], [ ], O, [ ], [ ];37
X, O, [ ], X, [ ], [ ], [ ], O, [ ];44
X, O, [ ], X, [ ], [ ], [ ], [ ], O;51
X, O, O, [ ], X, [ ], [ ], [ ], [ ];9
X, O, [ ], O, X, [ ], [ ], [ ], [ ];16
X, O, [ ], [ ], X, O, [ ], [ ], [ ];31
X, O, [ ], [ ], X, [ ], O, [ ], [ ];38
X, O, [ ], [ ], X, [ ], [ ], O, [ ];45
X, O, [ ], [ ], X, [ ], [ ], [ ], O;52
X, O, O, [ ], [ ], X, [ ], [ ], [ ];10
X, O, [ ], O, [ ], X, [ ], [ ], [ ];17
X, O, [ ], [ ], O, X, [ ], [ ], [ ];24
X, O, [ ], [ ], [ ], X, O, [ ], [ ];39
X, O, [ ], [ ], [ ], X, [ ], O, [ ];46
X, O, [ ], [ ], [ ], X, [ ], [ ], O;53
X, O, O, [ ], [ ], [ ], X, [ ], [ ];11
X, O, [ ], O, [ ], [ ], X, [ ], [ ];18
X, O, [ ], [ ], O, [ ], X, [ ], [ ];25
X, O, [ ], [ ], [ ], O, X, [ ], [ ];32
X, O, [ ], [ ], [ ], [ ], X, O, [ ];47
X, O, [ ], [ ], [ ], [ ], X, [ ], O;54
X, O, O, [ ], [ ], [ ], [ ], X, [ ];12
X, O, [ ], O, [ ], [ ], [ ], X, [ ];19
X, O, [ ], [ ], O, [ ], [ ], X, [ ];26
X, O, [ ], [ ], [ ], O, [ ], X, [ ];33
X, O, [ ], [ ], [ ], [ ], O, X, [ ];40
X, O, [ ], [ ], [ ], [ ], [ ], X, O;55
X, O, O, [ ], [ ], [ ], [ ], [ ], X;13
X, O, [ ], O, [ ], [ ], [ ], [ ], X;20
X, O, [ ], [ ], O, [ ], [ ], [ ], X;27
X, O, [ ], [ ], [ ], O, [ ], [ ], X;34
X, O, [ ], [ ], [ ], [ ], O, [ ], X;41
X, O, [ ], [ ], [ ], [ ], [ ], O, X;48
X, X, O, O, [ ], [ ], [ ], [ ], [ ];14
X, X, O, [ ], O, [ ], [ ], [ ], [ ];21
X, X, O, [ ], [ ], O, [ ], [ ], [ ];28
X, X, O, [ ], [ ], [ ], O, [ ], [ ];35
X, X, O, [ ], [ ], [ ], [ ], O, [ ];42
X, X, O, [ ], [ ], [ ], [ ], [ ], O;49
X, [ ], O, X, O, [ ], [ ], [ ], [ ];23
X, [ ], O, X, [ ], O, [ ], [ ], [ ];30
X, [ ], O, X, [ ], [ ], O, [ ], [ ];37
X, [ ], O, X, [ ], [ ], [ ], O, [ ];44
X, [ ], O, X, [ ], [ ], [ ], [ ], O;51
X, [ ], O, O, X, [ ], [ ], [ ], [ ];16
X, [ ], O, [ ], X, O, [ ], [ ], [ ];31
X, [ ], O, [ ], X, [ ], O, [ ], [ ];38
X, [ ], O, [ ], X, [ ], [ ], O, [ ];45
X, [ ], O, [ ], X, [ ], [ ], [ ], O;52
X, [ ], O, O, [ ], X, [ ], [ ], [ ];17
X, [ ], O, [ ], O, X, [ ], [ ], [ ];24
X, [ ], O, [ ], [ ], X, O, [ ], [ ];39
X, [ ], O, [ ], [ ], X, [ ], O, [ ];46
X, [ ], O, [ ], [ ], X, [ ], [ ], O;53
X, [ ], O, O, [ ], [ ], X, [ ], [ ];18
X, [ ], O, [ ], O, [ ], X, [ ], [ ];25
X, [ ], O, [ ], [ ], O, X, [ ], [ ];32
X, [ ], O, [ ], [ ], [ ], X, O, [ ];47
X, [ ], O, [ ], [ ], [ ], X, [ ], O;54
X, [ ], O, O, [ ], [ ], [ ], X, [ ];19
X, [ ], O, [ ], O, [ ], [ ], X, [ ];26
X, [ ], O, [ ], [ ], O, [ ], X, [ ];33
X, [ ], O, [ ], [ ], [ ], O, X, [ ];40
X, [ ], O, [ ], [ ], [ ], [ ], X, O;55
X, [ ], O, O, [ ], [ ], [ ], [ ], X;20
X, [ ], O, [ ], O, [ ], [ ], [ ], X;27
X, [ ], O, [ ], [ ], O, [ ], [ ], X;34
X, [ ], O, [ ], [ ], [ ], O, [ ], X;41
X, [ ], O, [ ], [ ], [ ], [ ], O, X;48
X, X, [ ], O, O, [ ], [ ], [ ], [ ];21
X, X, [ ], O, [ ], O, [ ], [ ], [ ];28
X, X, [ ], O, [ ], [ ], O, [ ], [ ];35
X, X, [ ], O, [ ], [ ], [ ], O, [ ];42
X, X, [ ], O, [ ], [ ], [ ], [ ], O;49
X, [ ], X, O, O, [ ], [ ], [ ], [ ];22
X, [ ], X, O, [ ], O, [ ], [ ], [ ];29
X, [ ], X, O, [ ], [ ], O, [ ], [ ];36
X, [ ], X, O, [ ], [ ], [ ], O, [ ];43
X, [ ], X, O, [ ], [ ], [ ], [ ], O;50
X, [ ], [ ], O, X, O, [ ], [ ], [ ];31
X, [ ], [ ], O, X, [ ], O, [ ], [ ];38
X, [ ], [ ], O, X, [ ], [ ], O, [ ];45
X, [ ], [ ], O, X, [ ], [ ], [ ], O;52
X, [ ], [ ], O, O, X, [ ], [ ], [ ];24
X, [ ], [ ], O, [ ], X, O, [ ], [ ];39
X, [ ], [ ], O, [ ], X, [ ], O, [ ];46
X, [ ], [ ], O, [ ], X, [ ], [ ], O;53
X, [ ], [ ], O, O, [ ], X, [ ], [ ];25
X, [ ], [ ], O, [ ], O, X, [ ], [ ];32
X, [ ], [ ], O, [ ], [ ], X, O, [ ];47
X, [ ], [ ], O, [ ], [ ], X, [ ], O;54
X, [ ], [ ], O, O, [ ], [ ], X, [ ];26
